,track_id,playlist_name,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
569,7v9Q0dAb9t7h8gJOkcJHay,TimeTronica,Face to Face,Daft Punk,0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791,240173
570,1H1d4dr7Hk5Rrd8Tb5y5yr,TimeTronica,One More Time / Aerodynamic,Daft Punk,0.45,0.846,11,-9.996,0,0.102,0.038,0.266,0.222,0.414,124.239,370533
571,5RByQFt9Mlo8hDYJ921tCv,TimeTronica,"Around the World / Harder, Better, Faster, Stronger",Daft Punk,0.629,0.787,5,-8.399,0,0.0646,0.00152,0.359,0.209,0.581,125.998,342627
572,0DiWol3AO6WpXZgp0goxAV,TimeTronica,One More Time,Daft Punk,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,320357
573,6vuPZX9fWESg5js2JFTQRJ,TimeTronica,Crescendolls,Daft Punk,0.697,0.75,5,-8.503,0,0.0721,0.0035,0.922,0.0889,0.937,124.048,211640
574,63JXZZRbmzooashakb0zbu,TimeTronica,Nightvision,Daft Punk,0.491,0.186,0,-29.512,1,0.0321,0.845,0.916,0.109,0.457,119.883,104467
575,186hvCTyrni4KT9nwIQ7zS,TimeTronica,Superheroes,Daft Punk,0.619,0.74,11,-8.204,0,0.0789,0.00409,0.00356,0.102,0.674,140.874,237800
576,4npMbTuxrUA3Wd7edACZ2L,TimeTronica,Short Circuit,Daft Punk,0.535,0.558,6,-10.756,1,0.0741,0.00461,0.824,0.0821,0.215,109.69,206867
577,3zMvotMEQK3xvH01vA9wAP,TimeTronica,Too Long,Daft Punk,0.692,0.582,5,-10.164,0,0.301,0.00211,0.0,0.177,0.513,127.017,600293
578,2VEZx7NWsZ1D0eJ4uv5Fym,TimeTronica,Digital Love,Daft Punk,0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,0.53,124.726,301373
579,3H3cOQ6LBLSvmcaV7QkZEu,TimeTronica,Aerodynamic,Daft Punk,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,0.135,122.902,212547
580,0qKX14YZHptDWiEN0CgxGz,TimeTronica,Zenith,Kavinsky,0.403,0.646,0,-8.19,0,0.0372,0.443,0.000557,0.131,0.418,93.981,281107
581,3x2nWCAqpyAtgU7ccU0W1d,TimeTronica,Midnight,Caravan Palace,0.585,0.839,6,-6.778,1,0.0468,0.449,0.417,0.356,0.485,95.009,205826
582,32aNloyjcFTw3ST8fkEVUX,A Andrés Cepeda le gusta esto,Amuleto,Maréh,0.809,0.226,4,-13.294,1,0.0708,0.754,2.29e-06,0.104,0.677,77.478,229693
583,3H0PlcSmQ6z4DDCBFkD7Wx,A Andrés Cepeda le gusta esto,Te Mentiría,La K'onga,0.651,0.731,7,-6.889,1,0.0549,0.116,0.0,0.0708,0.653,153.104,218431
584,7jcXQXxo0lvpwg2twqJpqc,A Andrés Cepeda le gusta esto,Quiero Que Me Llames,Conociendo Rusia,0.665,0.839,1,-4.383,1,0.0375,0.254,2.75e-06,0.249,0.636,123.982,258107
585,0MArhYeFvgi8V2Pj3ecwBs,A Andrés Cepeda le gusta esto,La Declaración,El Zar,0.823,0.486,0,-9.111,0,0.0421,0.197,0.0021,0.0696,0.588,113.006,277573
586,1lq2OOQB6ayaHvsbWZhtqQ,A Andrés Cepeda le gusta esto,Ciclo,Simon Grossmann,0.881,0.641,7,-6.11,1,0.0418,0.198,9.55e-05,0.274,0.92,130.055,169141
587,3oqI8s2Aj0MUOop1j2vqoN,A Andrés Cepeda le gusta esto,Llamame,Emmanuel Horvilleur,0.619,0.598,0,-9.603,1,0.0501,0.218,0.0,0.223,0.697,91.551,208790
588,7MmrcXVA7A5zZ2CbDuGHNa,A Andrés Cepeda le gusta esto,A Mí,Rels B,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,209680
589,4rsM2KuWGmnUZAR55rdkLw,A Andrés Cepeda le gusta esto,CAFÉ (LIVE SESSION),Junior Zamora,0.569,0.342,4,-7.798,0,0.129,0.842,0.0,0.111,0.659,147.943,289797
590,2JlyQBk8fOVy7HfNCXrQjQ,A Andrés Cepeda le gusta esto,Sin Prisa,El Caribefunk,0.729,0.684,11,-6.711,1,0.0491,0.482,7.65e-06,0.14,0.807,96.885,191472
591,7rkw3zKIijcrCaXCzrfcYn,A Andrés Cepeda le gusta esto,Balada Jarocha,Sonex,0.776,0.632,7,-6.602,1,0.0338,0.642,0.0,0.346,0.97,120.031,225739
592,46MsDn3VIiOyPWHeSkSbHv,A Andrés Cepeda le gusta esto,Con un beso,Sonex,0.665,0.722,2,-8.782,1,0.228,0.219,0.0,0.0689,0.586,159.032,284653
593,1PckUlxKqWQs3RlWXVBLw3,A Andrés Cepeda le gusta esto,About Damn Time,Lizzo,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822
594,3MbWaYdtpVVtpGQqWBmeMq,A Andrés Cepeda le gusta esto,Circunvalación,El Kuelgue,0.604,0.637,9,-5.725,1,0.0332,0.237,0.0,0.113,0.616,154.889,234307
595,6wszmCHeHNQNVBnBSAyl9X,A Andrés Cepeda le gusta esto,Por Ahora,El Kuelgue,0.737,0.715,11,-7.485,0,0.0628,0.14,0.0,0.0927,0.631,121.917,206133
596,3xOZWx6fJc65Z4R2Hrq06N,A Andrés Cepeda le gusta esto,Eso Que Me Das,Juan Pablo Vega,0.733,0.688,9,-7.464,1,0.0681,0.0606,0.000144,0.289,0.828,110.01,227658
597,36SLvR17LY37IL81bcsW48,A Andrés Cepeda le gusta esto,Telón,El Caribefunk,0.706,0.688,9,-6.476,1,0.0504,0.374,0.0,0.0988,0.599,97.03,231026
598,1riwPlXQvWOsfT79y0eGQn,A Andrés Cepeda le gusta esto,Bailando,Pedro Pastor,0.626,0.916,7,-6.555,1,0.055,0.574,7.29e-05,0.36,0.791,130.032,154520
599,04mq28ok538qTCtlcApfs9,A Andrés Cepeda le gusta esto,Fastidiado De Lo Bien,El Caribefunk,0.764,0.779,11,-7.664,0,0.0594,0.178,0.0,0.179,0.878,112.015,189543
600,4na0S4dyXadwQ1pIseS42Q,A Andrés Cepeda le gusta esto,La Chamuyera,El Caribefunk,0.725,0.795,1,-6.795,1,0.0452,0.22,0.0,0.0348,0.962,126.03,203295
601,5NMJBgmG9ObrKwf4geqIjY,A Andrés Cepeda le gusta esto,Pong,Piel Camaleón,0.7,0.692,9,-5.326,1,0.0402,0.0624,0.0,0.0617,0.895,99.991,208505
602,5mscPr5RK0ivJGDfIjFnvL,A Andrés Cepeda le gusta esto,No se dice suerte,El Kanka,0.72,0.789,0,-7.068,1,0.0878,0.574,4.21e-06,0.287,0.515,92.914,263867
603,5h6u7bYQ67roYVVBOuhrf4,A Andrés Cepeda le gusta esto,Síndrome de Fregoli,LosPetitFellas,0.537,0.919,8,-6.793,1,0.441,0.00955,1.12e-05,0.183,0.405,190.247,187427
604,4iCTmJi34Oqm6LJKvN7Sqz,A Andrés Cepeda le gusta esto,Yo se ya,La Mambanegra,0.764,0.556,7,-9.154,1,0.15,0.826,1.16e-06,0.394,0.603,99.973,302162
605,1FwGXG3B6RVgRPAZ6BVL59,A Andrés Cepeda le gusta esto,Don de fluir,Jorge Drexler,0.625,0.712,0,-8.2,1,0.0397,0.532,0.00889,0.219,0.903,159.912,235853
606,6HdWaXQzYG4Q7kpKkjJaly,A Andrés Cepeda le gusta esto,Siempre Happy,Habana Abierta,0.501,0.32,5,-10.78,1,0.0413,0.862,0.0,0.109,0.413,103.142,330467
607,2heG20ThfguqAgUXNsy7dT,A Andrés Cepeda le gusta esto,Una Broma Seria,Habana Abierta,0.802,0.568,0,-9.843,1,0.05,0.427,1.06e-05,0.315,0.718,103.99,182640
608,76tFzRYmKjURYhCM8j1CrV,A Andrés Cepeda le gusta esto,El Gato y el Ratón,Habana Abierta,0.679,0.685,7,-8.979,1,0.0535,0.467,3.69e-06,0.378,0.653,114.096,238067
609,5X4EAUGRDw6U7D057evbQs,A Andrés Cepeda le gusta esto,Asere ¿Qué Volá?,Habana Abierta,0.771,0.86,2,-6.534,1,0.0464,0.426,0.0,0.1,0.849,112.041,278187
610,6k3GZGZksbEf7k3nmEDfjP,A Andrés Cepeda le gusta esto,Son Iguales,Habana Abierta,0.832,0.695,2,-7.861,1,0.0333,0.339,0.0,0.0992,0.777,129.953,260280
611,4ZXfTIeCdWBuZCbKgicVcY,A Andrés Cepeda le gusta esto,Bailala Bien,Habana Abierta,0.8,0.858,4,-8.329,1,0.11,0.559,4.3e-05,0.103,0.951,118.011,207080
612,7GpLrSiwgo8MdbhlYMiDE5,A Andrés Cepeda le gusta esto,Como Soy Cubano,Habana Abierta,0.758,0.93,11,-7.119,0,0.0571,0.349,0.000739,0.0896,0.67,117.935,328267
613,24J7YHAgSGxCRI4Kpd9xk3,A Andrés Cepeda le gusta esto,Basta Que Lo Digas Tú,Habana Abierta,0.747,0.72,0,-6.809,0,0.064,0.552,0.0,0.0857,0.628,104.963,234440
614,2X33D3wMAX35Atf7dQmkpU,A Andrés Cepeda le gusta esto,Corazón Boomerang,Habana Abierta,0.797,0.537,0,-6.958,1,0.0356,0.348,0.0,0.132,0.577,129.979,254160
615,1BmCHEhtAe8TXWGjPxlPwy,A Andrés Cepeda le gusta esto,La Novia de Superman,Habana Abierta,0.741,0.68,4,-8.932,0,0.0769,0.214,0.0,0.101,0.88,89.96,252720
616,7JdYz8glqZiToSRAsKPJW8,A Andrés Cepeda le gusta esto,El Relajito,Habana Abierta,0.809,0.699,2,-8.618,1,0.0517,0.312,0.0,0.0895,0.633,105.019,240640
617,3HzZIN8oncO0hw3FhtYGBX,A Andrés Cepeda le gusta esto,Lo Bueno No Sale Barato,Habana Abierta,0.751,0.841,9,-6.898,1,0.0504,0.198,4.3e-06,0.302,0.725,103.977,244013
618,0zZDt7p7ETtUrWgELG8VoF,A Andrés Cepeda le gusta esto,Boca Abajo,Habana Abierta,0.768,0.898,1,-6.55,1,0.0393,0.465,0.0,0.0629,0.896,118.069,209307
619,5OVAVELGyFIICZk3DO47hY,A Andrés Cepeda le gusta esto,Una Conexión,Macaco,0.751,0.354,4,-8.158,1,0.0375,0.67,0.0,0.105,0.553,126.046,209222
620,2U49RcNt0MSem9HUqZzFxS,A Andrés Cepeda le gusta esto,De La Mano (feat. Minek),Lucas Arnau,0.653,0.358,5,-8.949,1,0.101,0.585,0.0,0.12,0.713,79.737,235627
621,0qYsta9iTDMNLKNg8JnKKt,A Andrés Cepeda le gusta esto,Los Chicos Sí Lloran,Diamante Eléctrico,0.694,0.696,4,-7.21,0,0.0544,0.153,0.136,0.126,0.676,95.014,222963
622,3oauXpkAKyzYWkAiZAkVUH,A Andrés Cepeda le gusta esto,Que Pasa Loco ?,Issac Delgado,0.735,0.728,0,-9.033,1,0.0574,0.249,1.64e-05,0.0622,0.956,87.655,378070
623,0HD5gvrDsRp4tAsMFxTzJ3,A Andrés Cepeda le gusta esto,Así Se Siente,Temple Sour,0.516,0.571,3,-8.117,0,0.0411,0.285,0.0,0.113,0.577,151.847,276827
624,2zSaRaop42B6bInzcBcyaD,A Andrés Cepeda le gusta esto,#Sádico,Rawayana,0.81,0.622,1,-10.985,1,0.15,0.272,0.000688,0.0963,0.688,122.026,344863
625,17IrhV0fINXu3GCA3Ssz4Y,A Andrés Cepeda le gusta esto,Tot Està per Fer,Acció,0.786,0.597,4,-6.735,0,0.0341,0.192,2.37e-05,0.152,0.752,124.035,240131
626,3SK45LddxlEkzI8OWO9Eyo,A Andrés Cepeda le gusta esto,Ingobernable,C. Tangana,0.705,0.757,6,-5.608,0,0.0656,0.195,0.000228,0.0524,0.737,104.973,187053
627,5gEUDNQvoQjdjklrwPdGwD,A Andrés Cepeda le gusta esto,Párteme La Cara,C. Tangana,0.761,0.296,0,-10.22,1,0.0484,0.551,0.000492,0.134,0.579,127.938,167867
628,5kw0PCwGS9QCMwvmsXyvxx,A Andrés Cepeda le gusta esto,Era,Estopa,0.696,0.558,2,-7.85,0,0.0437,0.711,0.000204,0.102,0.429,90.82,182480
629,0hoTpZfz9rc9lYtuyXY6bq,A Andrés Cepeda le gusta esto,Siempre Juntos,Naty Botero,0.692,0.82,4,-4.031,0,0.0537,0.292,0.000451,0.248,0.445,147.964,285547
630,0y0OzmGNjmaTHTKyZUGwY5,A Andrés Cepeda le gusta esto,Me Resbala,Integracion Casanova,0.926,0.786,2,-2.903,1,0.126,0.145,0.00019,0.321,0.696,97.994,236487
631,35uxk7hvSZBfEgScbcagZI,A Andrés Cepeda le gusta esto,Cometas,Bacalao Men,0.606,0.802,2,-4.985,1,0.0363,0.662,3e-05,0.369,0.95,179.06,256880
632,5ddFjrPG8NgQQ6xlOQIVd2,A Andrés Cepeda le gusta esto,Tú Me Dejaste De Querer,C. Tangana,0.823,0.723,4,-4.778,0,0.229,0.311,0.00315,0.0998,0.505,83.97,198493
633,4J2HLNTxiVxxs6kWgTIN43,A Andrés Cepeda le gusta esto,Porfa no te vayas,Beret,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.137,0.792,171.976,209712
634,3Uz1KaJF1jegGuaBfQG3A7,A Andrés Cepeda le gusta esto,Autorretrato,El Kanka,0.571,0.37,0,-8.382,1,0.0858,0.67,0.0,0.0977,0.473,197.831,216600
635,1dT90aTETrsgoEADOg18uy,A Andrés Cepeda le gusta esto,Merengue de Enramada,Vicente Garcia,0.764,0.613,3,-8.257,0,0.179,0.325,0.0,0.101,0.756,118.172,208973
636,1rAhGdtRDB0tZVJPztbcVc,A Andrés Cepeda le gusta esto,Puro Goce,Superlitio,0.619,0.667,5,-8.73,0,0.0298,0.0594,0.00302,0.075,0.769,136.031,226064
637,388JfAKCHRw3lw6J2dNJ0T,A Andrés Cepeda le gusta esto,Como el Agua,Lianna,0.407,0.344,8,-9.852,0,0.066,0.684,8.37e-06,0.104,0.715,75.744,232646
638,2GXCmc3A6ahTNnBsrkrRuh,A Andrés Cepeda le gusta esto,SI ELLA SUPIERA,India Martinez,0.728,0.608,7,-6.384,1,0.0713,0.326,0.0,0.139,0.658,138.923,233633
639,4scwMEdlKi8qWJzzyDB8Z3,A Andrés Cepeda le gusta esto,506,Morat,0.544,0.864,0,-5.65,1,0.048,0.00747,0.0,0.338,0.69,142.994,180547
640,3GaGWoU1KfVqgl7vnRHP55,A Andrés Cepeda le gusta esto,Demasiadas Mujeres,C. Tangana,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,153960
641,4qGSb2elUwIqbe4Psomxxs,A Andrés Cepeda le gusta esto,un día en París,Esteman,0.605,0.771,5,-5.646,0,0.0342,0.22,0.0,0.0929,0.637,96.976,242627
642,4y7MogcFeMrp4QXPVHloyB,A Andrés Cepeda le gusta esto,Temes,iLe,0.677,0.221,6,-13.398,0,0.0461,0.754,0.000192,0.115,0.518,96.038,196985
643,1UwP0GRuC1LEH7DpR3c0tY,A Andrés Cepeda le gusta esto,Bonita,Los Choclok,0.611,0.493,7,-7.93,0,0.0527,0.497,1.2e-05,0.0588,0.544,107.142,304917
644,6PJ11hU6MSUwm8aB0SYXO0,A Andrés Cepeda le gusta esto,Playa Azul,Los Amigos Invisibles,0.629,0.745,1,-8.188,1,0.04,0.229,0.266,0.0624,0.704,175.979,279800
645,08xgGsYAdYs3Jcdt234xSC,A Andrés Cepeda le gusta esto,Chocolate Con Churro,Habana Abierta,0.74,0.771,2,-7.25,1,0.0365,0.418,0.0,0.0746,0.942,146.053,214253
646,69gBnFLDtc2lub6xL0sfi9,A Andrés Cepeda le gusta esto,Por Tu Olor,El Kanka,0.789,0.499,7,-10.111,1,0.0772,0.68,0.00403,0.156,0.786,161.171,221893
647,1bBmF5nqaoyKKFXPT60pUg,A Andrés Cepeda le gusta esto,Café,Sonex,0.518,0.668,11,-9.255,0,0.195,0.308,1.58e-05,0.0337,0.813,171.0,226427
648,7yhrQs8ZJt8AagfxRDawvD,A Andrés Cepeda le gusta esto,Si Te Mueres Mañana - Sesión en Vivo,Kanaku y El Tigre,0.485,0.769,8,-6.054,1,0.0642,0.0266,0.000303,0.227,0.583,151.774,270230
649,5HPG44CDiAAEMX8e3TS7Tx,A Andrés Cepeda le gusta esto,Mi Maria Luisa,La Tribu de Abrante,0.577,0.757,10,-8.446,0,0.164,0.391,7.5e-05,0.272,0.913,160.716,288720
650,3G9LCcTMWIcm30KZq1Jf6z,A Andrés Cepeda le gusta esto,Maria Claudia,Piel Camaleón,0.792,0.701,2,-5.795,1,0.0455,0.193,0.000802,0.0269,0.762,111.978,156641
651,1ZBJ3u8cUW9HlcXCEibqAh,A Andrés Cepeda le gusta esto,Jaguar E-Type,Piel Camaleón,0.631,0.656,9,-6.334,1,0.0398,0.0303,2.24e-05,0.174,0.6,119.943,206525
652,6cO3H592rPALlR3XoUG0P9,A Andrés Cepeda le gusta esto,El Puñal,La Derecha,0.649,0.765,11,-6.878,0,0.0453,0.188,0.00307,0.0937,0.319,100.04,263390
653,6PzJVcCOi6kQuB7R6NNvz2,A Andrés Cepeda le gusta esto,No Se Va,LosPetitFellas,0.404,0.366,8,-7.768,0,0.105,0.146,0.0,0.0813,0.586,175.825,252512
654,3LSkkKOlknlT97LvIjZr4i,A Andrés Cepeda le gusta esto,Me Gusta - Versión Funk,Sanalejo,0.69,0.582,0,-10.14,1,0.03,0.27,8.3e-05,0.17,0.726,127.017,218747
655,59LZV0gyCWITCP5QKLH7ac,A Andrés Cepeda le gusta esto,1143 Tomates Contigo,Doctor Krápula,0.614,0.816,0,-4.878,1,0.209,0.269,0.0,0.226,0.903,73.237,231667
656,42mjQVcQnlbF3zMAEZKJYA,A Andrés Cepeda le gusta esto,Ay Qué Dolor,La Derecha,0.657,0.789,6,-8.625,0,0.0423,0.0866,0.000302,0.112,0.923,108.62,250100
657,5nISWLGbT8qsZ3YKiQ8BFr,A Andrés Cepeda le gusta esto,Sí,La Toma,0.721,0.294,4,-12.079,1,0.0741,0.716,0.0,0.148,0.705,140.052,202104
658,5q5pVXewBtGUE3usjMgRXd,A Andrés Cepeda le gusta esto,El Tiempo Perdido,Quemarlo Todo Por Error,0.141,0.754,9,-9.117,1,0.0447,0.422,0.748,0.101,0.449,96.878,354869
659,5koBWoS2PnjWSOsiHVlXQv,A Andrés Cepeda le gusta esto,Vas a encontrarte,Muerdo,0.903,0.324,0,-11.296,1,0.0445,0.574,0.00075,0.098,0.647,135.047,247014
660,4HtaHPURmO7mjq0yvg7cr1,A Andrés Cepeda le gusta esto,Llegué hasta ti,Muerdo,0.685,0.87,2,-7.992,1,0.0479,0.328,9.85e-05,0.119,0.513,98.006,194102
661,2KK9N6iBAisA0booTu3bGd,A Andrés Cepeda le gusta esto,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,0.831,0.777,11,-4.456,0,0.174,0.356,0.0,0.0796,0.598,95.973,219600
662,0KTuF71wDKCYOonE6iqDC3,A Andrés Cepeda le gusta esto,Mis Huellas En Tus Manos (feat. Fonseca),Sebastián Yepes,0.553,0.6,1,-6.772,0,0.034,0.562,1.24e-06,0.0955,0.769,93.883,249160
663,7BRafDqV3qhXzNgVoWSHTk,A Andrés Cepeda le gusta esto,Ruido,La Derecha,0.771,0.67,2,-9.047,0,0.103,0.0943,0.00563,0.0731,0.298,92.066,331240
664,1fqzpbI8PlJOn8d7PtO7LT,A Andrés Cepeda le gusta esto,Camagüey (feat. Vicente García),Superlitio,0.765,0.697,9,-8.293,0,0.0342,0.0951,0.000242,0.299,0.739,134.046,225467
665,6khJ74gcRyxv2RyEgKuxhZ,A Andrés Cepeda le gusta esto,"Me Odia, Me Ama",Don Tetto,0.584,0.895,0,-2.929,1,0.0533,0.00325,5.02e-05,0.0756,0.514,144.895,188889
666,5MWK4Zyg7g9kSeJYVob21M,A Andrés Cepeda le gusta esto,Media Luna,Los Amigos Invisibles,0.729,0.627,0,-8.46,1,0.0292,0.00735,0.00605,0.204,0.914,124.005,264253
667,3zmkTFvCLTIa6JfPr8F8QX,A Andrés Cepeda le gusta esto,La Vida la Vida,Jósean Log,0.704,0.846,0,-7.748,1,0.0439,0.00608,3.66e-05,0.288,0.834,100.014,188320
668,2qXwXciJwW4Qdg7KDesOCQ,A Andrés Cepeda le gusta esto,Alguien Como Tú,Jósean Log,0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747
669,0TCgYIbphnGDyOrdTHRvtJ,A Andrés Cepeda le gusta esto,Robarle tiempo al tiempo,Café Quijano,0.795,0.697,10,-6.362,1,0.0347,0.834,0.00111,0.217,0.851,93.987,252656
670,5kM06D6o06iTiDngyN3tYP,A Andrés Cepeda le gusta esto,A Quemarropa,LosPetitFellas,0.641,0.666,5,-7.4,0,0.203,0.0586,0.0,0.283,0.608,82.951,234159
671,7odya8sKbjnOmkMD35tmXQ,A Andrés Cepeda le gusta esto,RIDFG,LosPetitFellas,0.585,0.727,1,-5.073,1,0.197,0.0172,2.76e-06,0.357,0.845,166.052,193306
672,4jSpcVMnm3GR96Ix7rh70g,A Andrés Cepeda le gusta esto,La Causa,LosPetitFellas,0.589,0.746,11,-7.054,0,0.361,0.0388,0.0,0.106,0.354,88.362,270307
673,0119K2IZigzqfDcXpzn0Ai,A Andrés Cepeda le gusta esto,El Cielo,LosPetitFellas,0.432,0.612,9,-6.596,0,0.24,0.14,1.76e-06,0.0852,0.658,160.788,316859
674,6ByzUcDnovDewBJnqXIt2C,A Andrés Cepeda le gusta esto,Los Otros,LosPetitFellas,0.568,0.718,7,-6.986,1,0.324,0.0807,0.0,0.0722,0.552,77.377,294080
675,59NAAlMPDeeYzKvDgCvuq4,A Andrés Cepeda le gusta esto,De La Mano,Lucas Arnau,0.783,0.472,2,-12.562,0,0.0417,0.62,0.0,0.0963,0.784,95.026,227093
676,1ZQgGkVpkKptJiYifthkFW,A Andrés Cepeda le gusta esto,Dame Tu Amor,Mauricio & PalodeAgua,0.77,0.875,4,-4.441,1,0.0526,0.301,0.0,0.0802,0.728,110.047,228360
677,4rla9WDOzoJw0IM0arq65n,A Andrés Cepeda le gusta esto,Sufriendo por Amor,Sanalejo,0.668,0.73,0,-8.001,1,0.0712,0.0388,0.0,0.248,0.681,129.351,202270
678,6l4lxnaMpUOsIqrtXu64o0,A Andrés Cepeda le gusta esto,Emociones,La Derecha,0.561,0.58,9,-7.26,1,0.063,0.243,5.94e-05,0.0714,0.83,184.17,229667
679,37pK35IDidhQIDR6WORZS1,A Andrés Cepeda le gusta esto,Sexo Con Amor,Superlitio,0.539,0.892,10,-6.496,0,0.0777,0.0791,0.0,0.0747,0.852,180.105,273573
680,1xuYajTJZh8zZrPRmUaagf,A Andrés Cepeda le gusta esto,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",Calle 13,0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,301427
681,6sFwoSaylA2xmicpVQM42E,A Andrés Cepeda le gusta esto,Mi Pesadilla,Morat,0.516,0.39,4,-7.432,1,0.0394,0.859,0.0,0.12,0.559,93.926,205867
682,233fktw6sRxoWNK7aYo0mP,De guitarras y voces,Aunque No Quiero - Vivo,Los Caligaris,0.501,0.83,7,-5.811,1,0.0446,0.0882,0.0,0.922,0.48,146.491,213280
683,4htoV9pXQmKENfn3LIKvVW,De guitarras y voces,Viernes de Webeo - En Vivo,Panteon Rococo,0.338,0.945,7,-8.664,1,0.212,0.0197,0.786,0.496,0.378,199.618,240187
684,0VV8wkOM4w78A2OHZOTzNP,De guitarras y voces,Live And Let Die - 2018 Remaster,Wings,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802,192773
685,0FT9hq1HZ46TdMIO0pnHuR,De guitarras y voces,Time To Shine,Queen + Paul Rodgers,0.264,0.627,8,-6.232,1,0.0361,0.389,4.69e-05,0.129,0.241,81.329,262733
686,6FT83pFXKhDlXDsNJFAHWz,De guitarras y voces,You Never Can Tell,Chuck Berry,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907
687,5g5lurZtBGXooVqshQP3k9,De guitarras y voces,Quiero Cumbia,Los Caligaris,0.639,0.886,11,-4.588,0,0.0377,0.0104,0.0,0.287,0.779,100.018,219150
688,1RdDDwQ5moanrkdrKFEKoZ,De guitarras y voces,Un Montón de Amor,Los Caligaris,0.77,0.766,0,-5.89,1,0.0309,0.146,0.000113,0.204,0.961,137.962,233296
689,1lq2OOQB6ayaHvsbWZhtqQ,De guitarras y voces,Ciclo,Simon Grossmann,0.881,0.641,7,-6.11,1,0.0418,0.198,9.55e-05,0.274,0.92,130.055,169141
690,4cIPLtg1avt2Jm3ne9S1zy,De guitarras y voces,Killer Queen - Remastered 2011,Queen,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,179600
691,4DDyybdhC9su038YIG6JDj,De guitarras y voces,So Far Away - Remastered 1996,Dire Straits,0.695,0.461,4,-11.731,1,0.028,0.255,0.169,0.0653,0.718,114.464,306373
692,7qwLHOo3RImtrkb28eu1En,De guitarras y voces,Willie Whopper,Willie Colón,0.639,0.535,0,-7.398,0,0.0326,0.319,0.0,0.0861,0.593,128.384,160147
693,1aOxOpH4AkGAd8OMrKjyNY,De guitarras y voces,Why Are Sundays So Depressing,The Strokes,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,275667
694,5OHbgQbHzTjolHzWffSrvn,De guitarras y voces,Glass in the park,Alex Turner,0.553,0.19,2,-14.961,1,0.0298,0.903,0.000227,0.0993,0.299,100.002,239653
695,1JbHO0Kx2VsukFk0tEZVJt,De guitarras y voces,"Shake, Rattle And Roll",Chuck Berry,0.648,0.84,0,-10.837,1,0.0635,0.0766,1.42e-06,0.24,0.893,158.776,137573
696,2yJ5SBKkxC7MLHbrEPFQjK,De guitarras y voces,I Do Really Love You,Chuck Berry,0.639,0.24,7,-15.078,1,0.0356,0.755,0.000907,0.0303,0.856,83.407,150333
697,6C7aTTCUWRK7dD379yUT3W,De guitarras y voces,Roll Over Beethoven,Chuck Berry,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,144600
698,0IHYNEHVT1zMEeNOgvyg9B,De guitarras y voces,My Mustang Ford,Chuck Berry,0.621,0.759,0,-10.235,1,0.0335,0.384,0.118,0.336,0.977,162.92,136547
699,5jSz894ljfWE0IcHBSM39i,De guitarras y voces,Raspberry Beret,Prince,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,215173
700,2QfiRTz5Yc8DdShCxG1tB2,De guitarras y voces,Johnny B. Goode,Chuck Berry,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,161560
701,3dmqIB2Qxe2XZobw9gXxJ6,De guitarras y voces,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600
702,6xdLJrVj4vIXwhuG8TMopk,De guitarras y voces,Crazy Little Thing Called Love - Remastered 2011,Queen,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373
703,3yuzb5ntN9laqUXC3Tj0jy,De guitarras y voces,Keep Passing The Open Windows - Remastered 2011,Queen,0.503,0.798,5,-6.155,1,0.0618,0.142,0.000106,0.14,0.63,160.787,321040
704,2xGO2UjzxeVQSIkyg98vck,De guitarras y voces,Thank God It's Christmas - Non-Album Single,Queen,0.296,0.421,7,-8.891,1,0.0285,0.214,0.0,0.232,0.335,83.425,261627
